PROCESS_NAME,PRODUCT_NAME,PRODUCT_FAMILY,DATE_TIME,PROGRAM,WAFER_ID,TEST_MODE,PROCESS_STEP,OPERATOR,SUBROUTINE,PROBER_ID,TESTER_ID,PROBE_CARD_ID,Z_OVERDRIVE_MILS,COLUMN_RETICLE,ROW_RETICLE,INTRA_COL,INTRA_ROW,ABS_COL,ABS_ROW,DIE_ID,RESISTANCE,ERROR
Reliability,CF1101,CF1100,2026-08-03 14:19:25.880Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,3,1,7,100,15,1-7-12-3,0.452509,
Reliability,CF1101,CF1100,2026-08-03 14:19:28.723Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,3,2,7,101,15,2-7-12-3,3.734922,
Reliability,CF1101,CF1100,2026-08-03 14:19:31.833Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,4,1,7,19,22,1-7-3-4,0.443416,
Reliability,CF1101,CF1100,2026-08-03 14:19:34.451Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,4,2,7,20,22,2-7-3-4,126.214331,
Reliability,CF1101,CF1100,2026-08-03 14:19:37.235Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,4,1,7,28,22,1-7-4-4,0.437517,
Reliability,CF1101,CF1100,2026-08-03 14:19:39.746Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,4,2,7,29,22,2-7-4-4,145.651457,
Reliability,CF1101,CF1100,2026-08-03 14:19:42.534Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,4,1,7,37,22,1-7-5-4,0.432014,
Reliability,CF1101,CF1100,2026-08-03 14:19:45.487Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,4,2,7,38,22,2-7-5-4,133.729119,
Reliability,CF1101,CF1100,2026-08-03 14:19:48.206Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,4,1,7,46,22,1-7-6-4,0.429418,
Reliability,CF1101,CF1100,2026-08-03 14:19:50.824Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,4,2,7,47,22,2-7-6-4,128.812626,
Reliability,CF1101,CF1100,2026-08-03 14:19:53.586Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,4,1,7,55,22,1-7-7-4,0.428514,
Reliability,CF1101,CF1100,2026-08-03 14:19:56.217Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,4,2,7,56,22,2-7-7-4,128.921994,
Reliability,CF1101,CF1100,2026-08-03 14:19:58.978Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,4,1,7,64,22,1-7-8-4,0.428819,
Reliability,CF1101,CF1100,2026-08-03 14:20:01.836Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,4,2,7,65,22,2-7-8-4,127.982903,
Reliability,CF1101,CF1100,2026-08-03 14:20:04.600Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,4,1,7,73,22,1-7-9-4,0.429814,
Reliability,CF1101,CF1100,2026-08-03 14:20:07.220Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,4,2,7,74,22,2-7-9-4,127.210258,
Reliability,CF1101,CF1100,2026-08-03 14:20:09.970Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,4,1,7,82,22,1-7-10-4,0.433418,
Reliability,CF1101,CF1100,2026-08-03 14:20:12.587Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,4,2,7,83,22,2-7-10-4,128.242134,
Reliability,CF1101,CF1100,2026-08-03 14:20:15.337Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,4,1,7,91,22,1-7-11-4,0.439417,
Reliability,CF1101,CF1100,2026-08-03 14:20:18.287Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,4,2,7,92,22,2-7-11-4,121.430297,
Reliability,CF1101,CF1100,2026-08-03 14:20:21.073Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,4,1,7,100,22,1-7-12-4,0.447020,
Reliability,CF1101,CF1100,2026-08-03 14:20:23.688Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,4,2,7,101,22,2-7-12-4,132.218901,
Reliability,CF1101,CF1100,2026-08-03 14:20:26.343Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,4,1,7,109,22,1-7-13-4,0.745858,
Reliability,CF1101,CF1100,2026-08-03 14:20:28.856Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,4,2,7,110,22,2-7-13-4,79.770194,
Reliability,CF1101,CF1100,2026-08-03 14:20:31.982Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,5,1,7,19,29,1-7-3-5,0.437912,
Reliability,CF1101,CF1100,2026-08-03 14:20:34.933Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,5,2,7,20,29,2-7-3-5,133.781661,
Reliability,CF1101,CF1100,2026-08-03 14:20:37.719Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,5,1,7,28,29,1-7-4-5,0.430918,
Reliability,CF1101,CF1100,2026-08-03 14:20:40.340Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,5,2,7,29,29,2-7-4-5,121.330998,
Reliability,CF1101,CF1100,2026-08-03 14:20:43.129Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,5,1,7,37,29,1-7-5-5,0.427623,
Reliability,CF1101,CF1100,2026-08-03 14:20:45.747Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,5,2,7,38,29,2-7-5-5,127.249423,
Reliability,CF1101,CF1100,2026-08-03 14:20:48.498Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,5,1,7,46,29,1-7-6-5,0.424615,
Reliability,CF1101,CF1100,2026-08-03 14:20:51.349Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,5,2,7,47,29,2-7-6-5,125.227307,
Reliability,CF1101,CF1100,2026-08-03 14:20:54.004Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,5,1,7,55,29,1-7-7-5,0.423719,
Reliability,CF1101,CF1100,2026-08-03 14:20:56.525Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,5,2,7,56,29,2-7-7-5,125.116279,
Reliability,CF1101,CF1100,2026-08-03 14:20:59.177Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,5,1,7,64,29,1-7-8-5,0.423320,
Reliability,CF1101,CF1100,2026-08-03 14:21:01.703Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,5,2,7,65,29,2-7-8-5,124.251607,
Reliability,CF1101,CF1100,2026-08-03 14:21:04.357Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,5,1,7,73,29,1-7-9-5,0.424715,
Reliability,CF1101,CF1100,2026-08-03 14:21:07.214Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,5,2,7,74,29,2-7-9-5,123.940912,
Reliability,CF1101,CF1100,2026-08-03 14:21:09.865Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,5,1,7,82,29,1-7-10-5,0.428619,
Reliability,CF1101,CF1100,2026-08-03 14:21:12.385Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,5,2,7,83,29,2-7-10-5,125.623332,
Reliability,CF1101,CF1100,2026-08-03 14:21:15.041Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,5,1,7,91,29,1-7-11-5,0.433913,
Reliability,CF1101,CF1100,2026-08-03 14:21:17.561Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,5,2,7,92,29,2-7-11-5,127.618752,
Reliability,CF1101,CF1100,2026-08-03 14:21:20.264Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,5,1,7,100,29,1-7-12-5,0.442112,
Reliability,CF1101,CF1100,2026-08-03 14:21:23.121Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,5,2,7,101,29,2-7-12-5,115.242826,
Reliability,CF1101,CF1100,2026-08-03 14:21:25.810Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,5,1,7,109,29,1-7-13-5,0.451505,
Reliability,CF1101,CF1100,2026-08-03 14:21:28.441Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,5,2,7,110,29,2-7-13-5,133.071986,
Reliability,CF1101,CF1100,2026-08-03 14:21:31.524Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,6,1,7,10,36,1-7-2-6,0.440216,
Reliability,CF1101,CF1100,2026-08-03 14:21:34.143Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,6,2,7,11,36,2-7-2-6,133.970334,
Reliability,CF1101,CF1100,2026-08-03 14:21:36.928Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,6,1,7,19,36,1-7-3-6,0.432014,
Reliability,CF1101,CF1100,2026-08-03 14:21:39.673Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,6,2,7,20,36,2-7-3-6,91.374110,
Reliability,CF1101,CF1100,2026-08-03 14:21:42.458Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,6,1,7,28,36,1-7-4-6,0.426315,
Reliability,CF1101,CF1100,2026-08-03 14:21:45.075Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,6,2,7,29,36,2-7-4-6,124.163426,
Reliability,CF1101,CF1100,2026-08-03 14:21:47.824Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,6,1,7,37,36,1-7-5-6,0.422915,
Reliability,CF1101,CF1100,2026-08-03 14:21:50.338Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,6,2,7,38,36,2-7-5-6,122.472330,
Reliability,CF1101,CF1100,2026-08-03 14:21:52.979Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,6,1,7,46,36,1-7-6-6,0.421716,
Reliability,CF1101,CF1100,2026-08-03 14:21:55.715Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,6,2,7,47,36,2-7-6-6,119.230362,
Reliability,CF1101,CF1100,2026-08-03 14:21:58.358Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,6,1,7,55,36,1-7-7-6,0.419616,
Reliability,CF1101,CF1100,2026-08-03 14:22:00.870Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,6,2,7,56,36,2-7-7-6,116.704326,
Reliability,CF1101,CF1100,2026-08-03 14:22:03.514Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,6,1,7,64,36,1-7-8-6,0.420416,
Reliability,CF1101,CF1100,2026-08-03 14:22:06.024Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,6,2,7,65,36,2-7-8-6,116.205459,
Reliability,CF1101,CF1100,2026-08-03 14:22:08.668Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,6,1,7,73,36,1-7-9-6,0.421816,
Reliability,CF1101,CF1100,2026-08-03 14:22:11.508Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,6,2,7,74,36,2-7-9-6,117.263447,
Reliability,CF1101,CF1100,2026-08-03 14:22:14.151Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,6,1,7,82,36,1-7-10-6,0.425823,
Reliability,CF1101,CF1100,2026-08-03 14:22:16.766Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,6,2,7,83,36,2-7-10-6,122.437361,
Reliability,CF1101,CF1100,2026-08-03 14:22:19.519Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,6,1,7,91,36,1-7-11-6,0.429310,
Reliability,CF1101,CF1100,2026-08-03 14:22:22.138Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,6,2,7,92,36,2-7-11-6,124.829234,
Reliability,CF1101,CF1100,2026-08-03 14:22:24.890Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,6,1,7,100,36,1-7-12-6,0.436017,
Reliability,CF1101,CF1100,2026-08-03 14:22:27.854Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,6,2,7,101,36,2-7-12-6,128.094162,
Reliability,CF1101,CF1100,2026-08-03 14:22:30.399Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,6,1,7,109,36,1-7-13-6,0.446120,
Reliability,CF1101,CF1100,2026-08-03 14:22:33.029Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,6,2,7,110,36,2-7-13-6,131.131296,
Reliability,CF1101,CF1100,2026-08-03 14:22:35.792Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,14,6,1,7,118,36,1-7-14-6,0.456022,
Reliability,CF1101,CF1100,2026-08-03 14:22:38.424Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,14,6,2,7,119,36,2-7-14-6,149.959196,
Reliability,CF1101,CF1100,2026-08-03 14:22:41.534Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,7,1,7,10,43,1-7-2-7,0.434913,
Reliability,CF1101,CF1100,2026-08-03 14:22:44.501Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,7,2,7,11,43,2-7-2-7,136.457629,
Reliability,CF1101,CF1100,2026-08-03 14:22:47.290Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,7,1,7,19,43,1-7-3-7,0.428523,
Reliability,CF1101,CF1100,2026-08-03 14:22:49.906Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,7,2,7,20,43,2-7-3-7,120.704007,
Reliability,CF1101,CF1100,2026-08-03 14:22:52.695Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,7,1,7,28,43,1-7-4-7,0.424924,
Reliability,CF1101,CF1100,2026-08-03 14:22:55.316Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,7,2,7,29,43,2-7-4-7,122.663421,
Reliability,CF1101,CF1100,2026-08-03 14:22:58.070Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,7,1,7,37,43,1-7-5-7,0.422720,
Reliability,CF1101,CF1100,2026-08-03 14:23:01.025Z,Cenfire,CENV-V-056-w0079,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,7,2,7,38,43,2-7-5-7,115.882182,
