PROCESS_NAME,PRODUCT_NAME,PRODUCT_FAMILY,DATE_TIME,PROGRAM,WAFER_ID,TEST_MODE,PROCESS_STEP,OPERATOR,SUBROUTINE,PROBER_ID,TESTER_ID,PROBE_CARD_ID,Z_OVERDRIVE_MILS,COLUMN_RETICLE,ROW_RETICLE,INTRA_COL,INTRA_ROW,ABS_COL,ABS_ROW,DIE_ID,RESISTANCE,ERROR
Reliability,CF1101,CF1100,2026-09-01 15:29:01.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,2,1,7,73,8,1-7-9-2,0.690886,
Reliability,CF1101,CF1100,2026-09-01 15:29:01.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,2,2,7,74,8,2-7-9-2,356.668,
Reliability,CF1101,CF1100,2026-09-01 15:29:05.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,2,1,7,82,8,1-7-10-2,0.70966,
Reliability,CF1101,CF1100,2026-09-01 15:29:05.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,2,2,7,83,8,2-7-10-2,0.33593,
Reliability,CF1101,CF1100,2026-09-01 15:29:10.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,2,1,7,91,8,1-7-11-2,0.722001,
Reliability,CF1101,CF1100,2026-09-01 15:29:10.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,2,2,7,92,8,2-7-11-2,487.275,
Reliability,CF1101,CF1100,2026-09-01 15:29:15.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,3,1,7,28,15,1-7-4-3,0.689934,
Reliability,CF1101,CF1100,2026-09-01 15:29:15.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,3,2,7,29,15,2-7-4-3,126.871,
Reliability,CF1101,CF1100,2026-09-01 15:29:20.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,3,1,7,37,15,1-7-5-3,0.674203,
Reliability,CF1101,CF1100,2026-09-01 15:29:20.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,3,2,7,38,15,2-7-5-3,152.075,
Reliability,CF1101,CF1100,2026-09-01 15:29:25.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,3,1,7,46,15,1-7-6-3,0.668324,
Reliability,CF1101,CF1100,2026-09-01 15:29:25.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,3,2,7,47,15,2-7-6-3,349.756,
Reliability,CF1101,CF1100,2026-09-01 15:29:29.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,3,1,7,55,15,1-7-7-3,0.664613,
Reliability,CF1101,CF1100,2026-09-01 15:29:29.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,3,2,7,56,15,2-7-7-3,1405.35,
Reliability,CF1101,CF1100,2026-09-01 15:29:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,3,1,7,64,15,1-7-8-3,0.66692,
Reliability,CF1101,CF1100,2026-09-01 15:29:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,3,2,7,65,15,2-7-8-3,0.736298,
Reliability,CF1101,CF1100,2026-09-01 15:29:39.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,3,1,7,73,15,1-7-9-3,0.674397,
Reliability,CF1101,CF1100,2026-09-01 15:29:39.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,3,2,7,74,15,2-7-9-3,3603.53,
Reliability,CF1101,CF1100,2026-09-01 15:29:43.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,3,1,7,82,15,1-7-10-3,0.684711,
Reliability,CF1101,CF1100,2026-09-01 15:29:43.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,3,2,7,83,15,2-7-10-3,276.522,
Reliability,CF1101,CF1100,2026-09-01 15:29:48.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,3,1,7,91,15,1-7-11-3,0.697885,
Reliability,CF1101,CF1100,2026-09-01 15:29:48.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,3,2,7,92,15,2-7-11-3,735.579,
Reliability,CF1101,CF1100,2026-09-01 15:29:53.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,3,1,7,100,15,1-7-12-3,0.773206,
Reliability,CF1101,CF1100,2026-09-01 15:29:53.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,3,2,7,101,15,2-7-12-3,19.1356,
Reliability,CF1101,CF1100,2026-09-01 15:29:58.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,4,1,7,19,22,1-7-3-4,0.687595,
Reliability,CF1101,CF1100,2026-09-01 15:29:58.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,4,2,7,20,22,2-7-3-4,350.099,
Reliability,CF1101,CF1100,2026-09-01 15:30:03.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,4,1,7,28,22,1-7-4-4,0.666117,
Reliability,CF1101,CF1100,2026-09-01 15:30:03.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,4,2,7,29,22,2-7-4-4,552.173,
Reliability,CF1101,CF1100,2026-09-01 15:30:07.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,4,1,7,37,22,1-7-5-4,0.651859,
Reliability,CF1101,CF1100,2026-09-01 15:30:07.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,4,2,7,38,22,2-7-5-4,511.272,
Reliability,CF1101,CF1100,2026-09-01 15:30:12.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,4,1,7,46,22,1-7-6-4,0.64573,
Reliability,CF1101,CF1100,2026-09-01 15:30:12.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,4,2,7,47,22,2-7-6-4,0.559946,
Reliability,CF1101,CF1100,2026-09-01 15:30:17.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,4,1,7,55,22,1-7-7-4,0.642205,
Reliability,CF1101,CF1100,2026-09-01 15:30:17.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,4,2,7,56,22,2-7-7-4,0.50108,
Reliability,CF1101,CF1100,2026-09-01 15:30:21.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,4,1,7,64,22,1-7-8-4,0.643152,
Reliability,CF1101,CF1100,2026-09-01 15:30:21.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,4,2,7,65,22,2-7-8-4,0.784983,
Reliability,CF1101,CF1100,2026-09-01 15:30:26.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,4,1,7,73,22,1-7-9-4,0.653056,
Reliability,CF1101,CF1100,2026-09-01 15:30:26.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,4,2,7,74,22,2-7-9-4,0.344665,
Reliability,CF1101,CF1100,2026-09-01 15:30:31.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,4,1,7,82,22,1-7-10-4,0.666873,
Reliability,CF1101,CF1100,2026-09-01 15:30:31.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,4,2,7,83,22,2-7-10-4,1.09744,
Reliability,CF1101,CF1100,2026-09-01 15:30:36.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,4,1,7,91,22,1-7-11-4,0.682943,
Reliability,CF1101,CF1100,2026-09-01 15:30:36.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,4,2,7,92,22,2-7-11-4,0.207552,
Reliability,CF1101,CF1100,2026-09-01 15:30:40.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,4,1,7,100,22,1-7-12-4,0.702416,
Reliability,CF1101,CF1100,2026-09-01 15:30:40.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,4,2,7,101,22,2-7-12-4,1.07367,
Reliability,CF1101,CF1100,2026-09-01 15:30:45.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,4,1,7,109,22,1-7-13-4,1.92407,
Reliability,CF1101,CF1100,2026-09-01 15:30:45.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,4,2,7,110,22,2-7-13-4,4876.3,
Reliability,CF1101,CF1100,2026-09-01 15:30:50.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,5,1,7,19,29,1-7-3-5,0.673091,
Reliability,CF1101,CF1100,2026-09-01 15:30:50.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,5,2,7,20,29,2-7-3-5,259.495,
Reliability,CF1101,CF1100,2026-09-01 15:30:55.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,5,1,7,28,29,1-7-4-5,0.648853,
Reliability,CF1101,CF1100,2026-09-01 15:30:55.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,5,2,7,29,29,2-7-4-5,0.752515,
Reliability,CF1101,CF1100,2026-09-01 15:30:59.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,5,1,7,37,29,1-7-5-5,0.631667,
Reliability,CF1101,CF1100,2026-09-01 15:30:59.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,5,2,7,38,29,2-7-5-5,0.847118,
Reliability,CF1101,CF1100,2026-09-01 15:31:04.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,5,1,7,46,29,1-7-6-5,0.625265,
Reliability,CF1101,CF1100,2026-09-01 15:31:04.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,5,2,7,47,29,2-7-6-5,144.537,
Reliability,CF1101,CF1100,2026-09-01 15:31:09.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,5,1,7,55,29,1-7-7-5,0.623997,
Reliability,CF1101,CF1100,2026-09-01 15:31:09.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,5,2,7,56,29,2-7-7-5,144.872,
Reliability,CF1101,CF1100,2026-09-01 15:31:14.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,5,1,7,64,29,1-7-8-5,0.624466,
Reliability,CF1101,CF1100,2026-09-01 15:31:14.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,5,2,7,65,29,2-7-8-5,141.192,
Reliability,CF1101,CF1100,2026-09-01 15:31:18.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,5,1,7,73,29,1-7-9-5,0.633525,
Reliability,CF1101,CF1100,2026-09-01 15:31:18.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,5,2,7,74,29,2-7-9-5,139.821,
Reliability,CF1101,CF1100,2026-09-01 15:31:23.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,5,1,7,82,29,1-7-10-5,0.645723,
Reliability,CF1101,CF1100,2026-09-01 15:31:23.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,5,2,7,83,29,2-7-10-5,144.863,
Reliability,CF1101,CF1100,2026-09-01 15:31:28.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,5,1,7,91,29,1-7-11-5,0.665083,
Reliability,CF1101,CF1100,2026-09-01 15:31:28.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,5,2,7,92,29,2-7-11-5,117.57,
Reliability,CF1101,CF1100,2026-09-01 15:31:32.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,5,1,7,100,29,1-7-12-5,0.685055,
Reliability,CF1101,CF1100,2026-09-01 15:31:32.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,5,2,7,101,29,2-7-12-5,0.979796,
Reliability,CF1101,CF1100,2026-09-01 15:31:37.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,5,1,7,109,29,1-7-13-5,0.710392,
Reliability,CF1101,CF1100,2026-09-01 15:31:37.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,5,2,7,110,29,2-7-13-5,159.479,
Reliability,CF1101,CF1100,2026-09-01 15:31:42.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,6,1,7,10,36,1-7-2-6,0.679295,
Reliability,CF1101,CF1100,2026-09-01 15:31:42.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,6,2,7,11,36,2-7-2-6,299.926,
Reliability,CF1101,CF1100,2026-09-01 15:31:47.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,6,1,7,19,36,1-7-3-6,0.656998,
Reliability,CF1101,CF1100,2026-09-01 15:31:47.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,3,6,2,7,20,36,2-7-3-6,767.493,
Reliability,CF1101,CF1100,2026-09-01 15:31:51.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,6,1,7,28,36,1-7-4-6,0.635928,
Reliability,CF1101,CF1100,2026-09-01 15:31:51.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,4,6,2,7,29,36,2-7-4-6,0.553697,
Reliability,CF1101,CF1100,2026-09-01 15:31:56.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,6,1,7,37,36,1-7-5-6,0.61581,
Reliability,CF1101,CF1100,2026-09-01 15:31:56.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,5,6,2,7,38,36,2-7-5-6,139.234,
Reliability,CF1101,CF1100,2026-09-01 15:32:01.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,6,1,7,46,36,1-7-6-6,0.608616,
Reliability,CF1101,CF1100,2026-09-01 15:32:01.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,6,6,2,7,47,36,2-7-6-6,140.97,
Reliability,CF1101,CF1100,2026-09-01 15:32:05.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,6,1,7,55,36,1-7-7-6,0.606775,
Reliability,CF1101,CF1100,2026-09-01 15:32:05.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,7,6,2,7,56,36,2-7-7-6,141.225,
Reliability,CF1101,CF1100,2026-09-01 15:32:10.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,6,1,7,64,36,1-7-8-6,0.610526,
Reliability,CF1101,CF1100,2026-09-01 15:32:10.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,8,6,2,7,65,36,2-7-8-6,140.495,
Reliability,CF1101,CF1100,2026-09-01 15:32:15.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,6,1,7,73,36,1-7-9-6,0.614129,
Reliability,CF1101,CF1100,2026-09-01 15:32:15.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,9,6,2,7,74,36,2-7-9-6,140.174,
Reliability,CF1101,CF1100,2026-09-01 15:32:20.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,6,1,7,82,36,1-7-10-6,0.627219,
Reliability,CF1101,CF1100,2026-09-01 15:32:20.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,10,6,2,7,83,36,2-7-10-6,138.513,
Reliability,CF1101,CF1100,2026-09-01 15:32:24.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,6,1,7,91,36,1-7-11-6,0.646217,
Reliability,CF1101,CF1100,2026-09-01 15:32:24.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,11,6,2,7,92,36,2-7-11-6,140.792,
Reliability,CF1101,CF1100,2026-09-01 15:32:29.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,6,1,7,100,36,1-7-12-6,0.669631,
Reliability,CF1101,CF1100,2026-09-01 15:32:29.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,12,6,2,7,101,36,2-7-12-6,144.137,
Reliability,CF1101,CF1100,2026-09-01 15:32:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,6,1,7,109,36,1-7-13-6,0.692357,
Reliability,CF1101,CF1100,2026-09-01 15:32:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,13,6,2,7,110,36,2-7-13-6,0.435044,
Reliability,CF1101,CF1100,2026-09-01 15:32:38.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,14,6,1,7,118,36,1-7-14-6,1.30983,
Reliability,CF1101,CF1100,2026-09-01 15:32:38.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,14,6,2,7,119,36,2-7-14-6,568.596,
Reliability,CF1101,CF1100,2026-09-01 15:32:43.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,2,7,1,7,10,43,1-7-2-7,0.66657,
