PROCESS_NAME,PRODUCT_NAME,PRODUCT_FAMILY,DATE_TIME,PROGRAM,WAFER_ID,TEST_MODE,PROCESS_STEP,OPERATOR,SUBROUTINE,PROBER_ID,TESTER_ID,PROBE_CARD_ID,Z_OVERDRIVE_MILS,COLUMN_RETICLE,ROW_RETICLE,INTRA_COL,INTRA_ROW,ABS_COL,ABS_ROW,DIE_ID,RESISTANCE,ERROR
Reliability,CF1101,CF1100,2026-09-01 14:58:16.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.472895,
Reliability,CF1101,CF1100,2026-09-01 14:58:16.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,349.032,
Reliability,CF1101,CF1100,2026-09-01 14:58:21.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.464662,
Reliability,CF1101,CF1100,2026-09-01 14:58:21.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,148.828,
Reliability,CF1101,CF1100,2026-09-01 14:58:26.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.461039,
Reliability,CF1101,CF1100,2026-09-01 14:58:26.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,439.014,
Reliability,CF1101,CF1100,2026-09-01 14:58:31.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.457055,
Reliability,CF1101,CF1100,2026-09-01 14:58:31.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,144.943,
Reliability,CF1101,CF1100,2026-09-01 14:58:36.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.455846,
Reliability,CF1101,CF1100,2026-09-01 14:58:36.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,10.016,
Reliability,CF1101,CF1100,2026-09-01 14:58:41.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.457297,
Reliability,CF1101,CF1100,2026-09-01 14:58:41.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,142.617,
Reliability,CF1101,CF1100,2026-09-01 14:58:46.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.460183,
Reliability,CF1101,CF1100,2026-09-01 14:58:46.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,142.26,
Reliability,CF1101,CF1100,2026-09-01 14:58:51.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.463743,
Reliability,CF1101,CF1100,2026-09-01 14:58:51.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,142.7,
Reliability,CF1101,CF1100,2026-09-01 14:58:56.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.466309,
Reliability,CF1101,CF1100,2026-09-01 14:58:56.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,144.227,
Reliability,CF1101,CF1100,2026-09-01 14:59:01.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.55328,
Reliability,CF1101,CF1100,2026-09-01 14:59:01.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,-789.699,
Reliability,CF1101,CF1100,2026-09-01 14:59:06.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.465004,
Reliability,CF1101,CF1100,2026-09-01 14:59:06.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,153.641,
Reliability,CF1101,CF1100,2026-09-01 14:59:11.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.458407,
Reliability,CF1101,CF1100,2026-09-01 14:59:11.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,771.964,
Reliability,CF1101,CF1100,2026-09-01 14:59:16.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.450784,
Reliability,CF1101,CF1100,2026-09-01 14:59:16.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,337.587,
Reliability,CF1101,CF1100,2026-09-01 14:59:21.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.448726,
Reliability,CF1101,CF1100,2026-09-01 14:59:21.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,140.733,
Reliability,CF1101,CF1100,2026-09-01 14:59:26.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.44662,
Reliability,CF1101,CF1100,2026-09-01 14:59:26.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,139.307,
Reliability,CF1101,CF1100,2026-09-01 14:59:30.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.447416,
Reliability,CF1101,CF1100,2026-09-01 14:59:30.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,138.682,
Reliability,CF1101,CF1100,2026-09-01 14:59:35.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.450792,
Reliability,CF1101,CF1100,2026-09-01 14:59:35.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,138.283,
Reliability,CF1101,CF1100,2026-09-01 14:59:40.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.455198,
Reliability,CF1101,CF1100,2026-09-01 14:59:40.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,138.85,
Reliability,CF1101,CF1100,2026-09-01 14:59:45.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.46146,
Reliability,CF1101,CF1100,2026-09-01 14:59:45.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,2.68901,
Reliability,CF1101,CF1100,2026-09-01 14:59:50.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.469496,
Reliability,CF1101,CF1100,2026-09-01 14:59:50.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,142.522,
Reliability,CF1101,CF1100,2026-09-01 14:59:55.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.786521,
Reliability,CF1101,CF1100,2026-09-01 14:59:55.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,-5196.22,
Reliability,CF1101,CF1100,2026-09-01 15:00:00.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.45808,
Reliability,CF1101,CF1100,2026-09-01 15:00:00.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,306.322,
Reliability,CF1101,CF1100,2026-09-01 15:00:05.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.449336,
Reliability,CF1101,CF1100,2026-09-01 15:00:05.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,1167.01,
Reliability,CF1101,CF1100,2026-09-01 15:00:10.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.44301,
Reliability,CF1101,CF1100,2026-09-01 15:00:10.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,138.807,
Reliability,CF1101,CF1100,2026-09-01 15:00:15.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.445894,
Reliability,CF1101,CF1100,2026-09-01 15:00:15.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,137.389,
Reliability,CF1101,CF1100,2026-09-01 15:00:20.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.441406,
Reliability,CF1101,CF1100,2026-09-01 15:00:20.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,136.739,
Reliability,CF1101,CF1100,2026-09-01 15:00:25.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.439694,
Reliability,CF1101,CF1100,2026-09-01 15:00:25.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,135.49,
Reliability,CF1101,CF1100,2026-09-01 15:00:30.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.446502,
Reliability,CF1101,CF1100,2026-09-01 15:00:30.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,135.169,
Reliability,CF1101,CF1100,2026-09-01 15:00:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.447017,
Reliability,CF1101,CF1100,2026-09-01 15:00:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,134.259,
Reliability,CF1101,CF1100,2026-09-01 15:00:39.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.454239,
Reliability,CF1101,CF1100,2026-09-01 15:00:39.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,62.898,
Reliability,CF1101,CF1100,2026-09-01 15:00:44.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.462906,
Reliability,CF1101,CF1100,2026-09-01 15:00:44.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,139.555,
Reliability,CF1101,CF1100,2026-09-01 15:00:49.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.467143,
Reliability,CF1101,CF1100,2026-09-01 15:00:49.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,142.938,
Reliability,CF1101,CF1100,2026-09-01 15:00:55.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.461265,
Reliability,CF1101,CF1100,2026-09-01 15:00:55.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,274.005,
Reliability,CF1101,CF1100,2026-09-01 15:00:59.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.452282,
Reliability,CF1101,CF1100,2026-09-01 15:00:59.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.647129,
Reliability,CF1101,CF1100,2026-09-01 15:01:04.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.442271,
Reliability,CF1101,CF1100,2026-09-01 15:01:04.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,137.802,
Reliability,CF1101,CF1100,2026-09-01 15:01:09.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.438415,
Reliability,CF1101,CF1100,2026-09-01 15:01:09.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,1.31912,
Reliability,CF1101,CF1100,2026-09-01 15:01:14.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.434307,
Reliability,CF1101,CF1100,2026-09-01 15:01:14.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,134.092,
Reliability,CF1101,CF1100,2026-09-01 15:01:19.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.435542,
Reliability,CF1101,CF1100,2026-09-01 15:01:19.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,132.914,
Reliability,CF1101,CF1100,2026-09-01 15:01:24.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.434848,
Reliability,CF1101,CF1100,2026-09-01 15:01:24.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,131.872,
Reliability,CF1101,CF1100,2026-09-01 15:01:29.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.43745,
Reliability,CF1101,CF1100,2026-09-01 15:01:29.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,131.32,
Reliability,CF1101,CF1100,2026-09-01 15:01:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.442061,
Reliability,CF1101,CF1100,2026-09-01 15:01:34.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,132.408,
Reliability,CF1101,CF1100,2026-09-01 15:01:39.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.447618,
Reliability,CF1101,CF1100,2026-09-01 15:01:39.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,134.879,
Reliability,CF1101,CF1100,2026-09-01 15:01:44.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.456048,
Reliability,CF1101,CF1100,2026-09-01 15:01:44.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,137.808,
Reliability,CF1101,CF1100,2026-09-01 15:01:48.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.465818,
Reliability,CF1101,CF1100,2026-09-01 15:01:48.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,138.721,
Reliability,CF1101,CF1100,2026-09-01 15:01:53.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.478093,
Reliability,CF1101,CF1100,2026-09-01 15:01:53.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,281.254,
Reliability,CF1101,CF1100,2026-09-01 15:01:59.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.453485,
Reliability,CF1101,CF1100,2026-09-01 15:01:59.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,963.68,
Reliability,CF1101,CF1100,2026-09-01 15:02:04.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.44486,
Reliability,CF1101,CF1100,2026-09-01 15:02:04.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,137.397,
Reliability,CF1101,CF1100,2026-09-01 15:02:09.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.438196,
Reliability,CF1101,CF1100,2026-09-01 15:02:09.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,134.944,
Reliability,CF1101,CF1100,2026-09-01 15:02:13.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.43379,
Reliability,CF1101,CF1100,2026-09-01 15:02:13.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,133.711,
Reliability,CF1101,CF1100,2026-09-01 15:02:18.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.431911,
Reliability,CF1101,CF1100,2026-09-01 15:02:18.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,132.741,
Reliability,CF1101,CF1100,2026-09-01 15:02:23.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.432131,
Reliability,CF1101,CF1100,2026-09-01 15:02:23.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,130.442,
Reliability,CF1101,CF1100,2026-09-01 15:02:28.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,0.433089,
Reliability,CF1101,CF1100,2026-09-01 15:02:28.000Z,Cenfire,CENV-V-056-SPLIT1-w0085,Production,Inline,OPERATOR,Test_Structures,PROBE08,PROBE08,38314101-001,25,,,,,,,,130.401,
